,image,text
542,diagram_198.png,How many internal edges are there in the diagram?
543,diagram_198.png,How many interaction vertices are there in the diagram?
544,diagram_198.png,How many different kinds of particles are there in the diagram?
545,diagram_199.png,How many independent loops are there in the diagram?
546,diagram_199.png,How many external legs are there in the diagram?
547,diagram_199.png,How many internal edges are there in the diagram?
548,diagram_199.png,How many interaction vertices are there in the diagram?
549,diagram_199.png,How many different kinds of particles are there in the diagram?
550,diagram_2.png,How many independent loops are there in the diagram?
551,diagram_2.png,How many external legs are there in the diagram?
552,diagram_2.png,How many internal edges are there in the diagram?
553,diagram_2.png,How many interaction vertices are there in the diagram?
554,diagram_2.png,How many different kinds of particles are there in the diagram?
555,diagram_20.png,How many independent loops are there in the diagram?
556,diagram_20.png,How many external legs are there in the diagram?
557,diagram_20.png,How many internal edges are there in the diagram?
558,diagram_20.png,How many interaction vertices are there in the diagram?
559,diagram_20.png,How many different kinds of particles are there in the diagram?
560,diagram_200.png,How many independent loops are there in the diagram?
561,diagram_200.png,How many external legs are there in the diagram?
562,diagram_200.png,How many internal edges are there in the diagram?
563,diagram_200.png,How many interaction vertices are there in the diagram?
564,diagram_200.png,How many different kinds of particles are there in the diagram?
565,diagram_201.png,How many independent loops are there in the diagram?
566,diagram_201.png,How many external legs are there in the diagram?
567,diagram_201.png,How many internal edges are there in the diagram?
568,diagram_201.png,How many interaction vertices are there in the diagram?
569,diagram_201.png,How many different kinds of particles are there in the diagram?
570,diagram_202.png,How many independent loops are there in the diagram?
571,diagram_202.png,How many external legs are there in the diagram?
572,diagram_202.png,How many internal edges are there in the diagram?
573,diagram_202.png,How many interaction vertices are there in the diagram?
574,diagram_202.png,How many different kinds of particles are there in the diagram?
575,diagram_203.png,How many independent loops are there in the diagram?
576,diagram_203.png,How many external legs are there in the diagram?
577,diagram_203.png,How many internal edges are there in the diagram?
578,diagram_203.png,How many interaction vertices are there in the diagram?
579,diagram_203.png,How many different kinds of particles are there in the diagram?
580,diagram_204.png,How many independent loops are there in the diagram?
581,diagram_204.png,How many external legs are there in the diagram?
582,diagram_204.png,How many internal edges are there in the diagram?
583,diagram_204.png,How many interaction vertices are there in the diagram?
584,diagram_204.png,How many different kinds of particles are there in the diagram?
585,diagram_205.png,How many independent loops are there in the diagram?
586,diagram_205.png,How many external legs are there in the diagram?
587,diagram_205.png,How many internal edges are there in the diagram?
588,diagram_205.png,How many interaction vertices are there in the diagram?
589,diagram_205.png,How many different kinds of particles are there in the diagram?
590,diagram_206.png,How many independent loops are there in the diagram?
591,diagram_206.png,How many external legs are there in the diagram?
592,diagram_206.png,How many internal edges are there in the diagram?
593,diagram_206.png,How many interaction vertices are there in the diagram?
594,diagram_206.png,How many different kinds of particles are there in the diagram?
595,diagram_207.png,How many independent loops are there in the diagram?
596,diagram_207.png,How many external legs are there in the diagram?
597,diagram_207.png,How many internal edges are there in the diagram?
598,diagram_207.png,How many interaction vertices are there in the diagram?
599,diagram_207.png,How many different kinds of particles are there in the diagram?
600,diagram_208.png,How many independent loops are there in the diagram?
601,diagram_208.png,How many external legs are there in the diagram?
602,diagram_208.png,How many internal edges are there in the diagram?
603,diagram_208.png,How many interaction vertices are there in the diagram?
604,diagram_208.png,How many different kinds of particles are there in the diagram?
605,diagram_209.png,How many independent loops are there in the diagram?
606,diagram_209.png,How many external legs are there in the diagram?
607,diagram_209.png,How many internal edges are there in the diagram?
608,diagram_209.png,How many interaction vertices are there in the diagram?
609,diagram_209.png,How many different kinds of particles are there in the diagram?
610,diagram_21.png,How many independent loops are there in the diagram?
611,diagram_21.png,How many external legs are there in the diagram?
612,diagram_21.png,How many internal edges are there in the diagram?
613,diagram_21.png,How many interaction vertices are there in the diagram?
614,diagram_21.png,How many different kinds of particles are there in the diagram?
615,diagram_210.png,How many independent loops are there in the diagram?
616,diagram_210.png,How many external legs are there in the diagram?
617,diagram_210.png,How many internal edges are there in the diagram?
618,diagram_210.png,How many interaction vertices are there in the diagram?
619,diagram_210.png,How many different kinds of particles are there in the diagram?
620,diagram_211.png,How many independent loops are there in the diagram?
621,diagram_211.png,How many external legs are there in the diagram?
622,diagram_211.png,How many internal edges are there in the diagram?
623,diagram_211.png,How many interaction vertices are there in the diagram?
624,diagram_211.png,How many different kinds of particles are there in the diagram?
625,diagram_212.png,How many independent loops are there in the diagram?
626,diagram_212.png,How many external legs are there in the diagram?
627,diagram_212.png,How many internal edges are there in the diagram?
628,diagram_212.png,How many interaction vertices are there in the diagram?
629,diagram_212.png,How many different kinds of particles are there in the diagram?
630,diagram_213.png,How many independent loops are there in the diagram?
631,diagram_213.png,How many external legs are there in the diagram?
632,diagram_213.png,How many internal edges are there in the diagram?
633,diagram_213.png,How many interaction vertices are there in the diagram?
634,diagram_213.png,How many different kinds of particles are there in the diagram?
635,diagram_214.png,How many independent loops are there in the diagram?
636,diagram_214.png,How many external legs are there in the diagram?
637,diagram_214.png,How many internal edges are there in the diagram?
638,diagram_214.png,How many interaction vertices are there in the diagram?
639,diagram_214.png,How many different kinds of particles are there in the diagram?
640,diagram_215.png,How many independent loops are there in the diagram?
641,diagram_215.png,How many external legs are there in the diagram?
642,diagram_215.png,How many internal edges are there in the diagram?
643,diagram_215.png,How many interaction vertices are there in the diagram?
644,diagram_215.png,How many different kinds of particles are there in the diagram?
645,diagram_216.png,How many independent loops are there in the diagram?
646,diagram_216.png,How many external legs are there in the diagram?
647,diagram_216.png,How many internal edges are there in the diagram?
648,diagram_216.png,How many interaction vertices are there in the diagram?
649,diagram_216.png,How many different kinds of particles are there in the diagram?
650,diagram_217.png,How many independent loops are there in the diagram?
651,diagram_217.png,How many external legs are there in the diagram?
652,diagram_217.png,How many internal edges are there in the diagram?
653,diagram_217.png,How many interaction vertices are there in the diagram?
654,diagram_217.png,How many different kinds of particles are there in the diagram?
655,diagram_218.png,How many independent loops are there in the diagram?
656,diagram_218.png,How many external legs are there in the diagram?
657,diagram_218.png,How many internal edges are there in the diagram?
658,diagram_218.png,How many interaction vertices are there in the diagram?
659,diagram_218.png,How many different kinds of particles are there in the diagram?
660,diagram_219.png,How many independent loops are there in the diagram?
661,diagram_219.png,How many external legs are there in the diagram?
662,diagram_219.png,How many internal edges are there in the diagram?
663,diagram_219.png,How many interaction vertices are there in the diagram?
664,diagram_219.png,How many different kinds of particles are there in the diagram?
665,diagram_22.png,How many independent loops are there in the diagram?
666,diagram_22.png,How many external legs are there in the diagram?
667,diagram_22.png,How many internal edges are there in the diagram?
668,diagram_22.png,How many interaction vertices are there in the diagram?
669,diagram_22.png,How many different kinds of particles are there in the diagram?
670,diagram_220.png,How many independent loops are there in the diagram?
671,diagram_220.png,How many external legs are there in the diagram?
672,diagram_220.png,How many internal edges are there in the diagram?
673,diagram_220.png,How many interaction vertices are there in the diagram?
674,diagram_220.png,How many different kinds of particles are there in the diagram?
675,diagram_221.png,How many independent loops are there in the diagram?
676,diagram_221.png,How many external legs are there in the diagram?
677,diagram_221.png,How many internal edges are there in the diagram?
678,diagram_221.png,How many interaction vertices are there in the diagram?
679,diagram_221.png,How many different kinds of particles are there in the diagram?
680,diagram_222.png,How many independent loops are there in the diagram?
681,diagram_222.png,How many external legs are there in the diagram?
682,diagram_222.png,How many internal edges are there in the diagram?
683,diagram_222.png,How many interaction vertices are there in the diagram?
684,diagram_222.png,How many different kinds of particles are there in the diagram?
685,diagram_223.png,How many independent loops are there in the diagram?
686,diagram_223.png,How many external legs are there in the diagram?
687,diagram_223.png,How many internal edges are there in the diagram?
688,diagram_223.png,How many interaction vertices are there in the diagram?
689,diagram_223.png,How many different kinds of particles are there in the diagram?
690,diagram_224.png,How many independent loops are there in the diagram?
691,diagram_224.png,How many external legs are there in the diagram?
692,diagram_224.png,How many internal edges are there in the diagram?
693,diagram_224.png,How many interaction vertices are there in the diagram?
694,diagram_224.png,How many different kinds of particles are there in the diagram?
695,diagram_225.png,How many independent loops are there in the diagram?
696,diagram_225.png,How many external legs are there in the diagram?
697,diagram_225.png,How many internal edges are there in the diagram?
698,diagram_225.png,How many interaction vertices are there in the diagram?
699,diagram_225.png,How many different kinds of particles are there in the diagram?
700,diagram_226.png,How many independent loops are there in the diagram?
701,diagram_226.png,How many external legs are there in the diagram?
702,diagram_226.png,How many internal edges are there in the diagram?
703,diagram_226.png,How many interaction vertices are there in the diagram?
704,diagram_226.png,How many different kinds of particles are there in the diagram?
705,diagram_227.png,How many independent loops are there in the diagram?
706,diagram_227.png,How many external legs are there in the diagram?
707,diagram_227.png,How many internal edges are there in the diagram?
708,diagram_227.png,How many interaction vertices are there in the diagram?
709,diagram_227.png,How many different kinds of particles are there in the diagram?
710,diagram_228.png,How many independent loops are there in the diagram?
711,diagram_228.png,How many external legs are there in the diagram?
712,diagram_228.png,How many internal edges are there in the diagram?
713,diagram_228.png,How many interaction vertices are there in the diagram?
714,diagram_228.png,How many different kinds of particles are there in the diagram?
715,diagram_229.png,How many independent loops are there in the diagram?
716,diagram_229.png,How many external legs are there in the diagram?
717,diagram_229.png,How many internal edges are there in the diagram?
718,diagram_229.png,How many interaction vertices are there in the diagram?
719,diagram_229.png,How many different kinds of particles are there in the diagram?
720,diagram_23.png,How many independent loops are there in the diagram?
721,diagram_23.png,How many external legs are there in the diagram?
722,diagram_23.png,How many internal edges are there in the diagram?
723,diagram_23.png,How many interaction vertices are there in the diagram?
724,diagram_23.png,How many different kinds of particles are there in the diagram?
725,diagram_230.png,How many independent loops are there in the diagram?
726,diagram_230.png,How many external legs are there in the diagram?
727,diagram_230.png,How many internal edges are there in the diagram?
728,diagram_230.png,How many interaction vertices are there in the diagram?
729,diagram_230.png,How many different kinds of particles are there in the diagram?
730,diagram_231.png,How many independent loops are there in the diagram?
731,diagram_231.png,How many external legs are there in the diagram?
732,diagram_231.png,How many internal edges are there in the diagram?
733,diagram_231.png,How many interaction vertices are there in the diagram?
734,diagram_231.png,How many different kinds of particles are there in the diagram?
735,diagram_232.png,How many independent loops are there in the diagram?
736,diagram_232.png,How many external legs are there in the diagram?
737,diagram_232.png,How many internal edges are there in the diagram?
738,diagram_232.png,How many interaction vertices are there in the diagram?
739,diagram_232.png,How many different kinds of particles are there in the diagram?
740,diagram_233.png,How many independent loops are there in the diagram?
741,diagram_233.png,How many external legs are there in the diagram?
742,diagram_233.png,How many internal edges are there in the diagram?
743,diagram_233.png,How many interaction vertices are there in the diagram?
744,diagram_233.png,How many different kinds of particles are there in the diagram?
745,diagram_234.png,How many independent loops are there in the diagram?
746,diagram_234.png,How many external legs are there in the diagram?
747,diagram_234.png,How many internal edges are there in the diagram?
748,diagram_234.png,How many interaction vertices are there in the diagram?
749,diagram_234.png,How many different kinds of particles are there in the diagram?
750,diagram_235.png,How many independent loops are there in the diagram?
751,diagram_235.png,How many external legs are there in the diagram?
752,diagram_235.png,How many internal edges are there in the diagram?
753,diagram_235.png,How many interaction vertices are there in the diagram?
754,diagram_235.png,How many different kinds of particles are there in the diagram?
755,diagram_236.png,How many independent loops are there in the diagram?
756,diagram_236.png,How many external legs are there in the diagram?
757,diagram_236.png,How many internal edges are there in the diagram?
758,diagram_236.png,How many interaction vertices are there in the diagram?
759,diagram_236.png,How many different kinds of particles are there in the diagram?
760,diagram_237.png,How many independent loops are there in the diagram?
761,diagram_237.png,How many external legs are there in the diagram?
762,diagram_237.png,How many internal edges are there in the diagram?
763,diagram_237.png,How many interaction vertices are there in the diagram?
764,diagram_237.png,How many different kinds of particles are there in the diagram?
765,diagram_238.png,How many independent loops are there in the diagram?
766,diagram_238.png,How many external legs are there in the diagram?
767,diagram_238.png,How many internal edges are there in the diagram?
768,diagram_238.png,How many interaction vertices are there in the diagram?
769,diagram_238.png,How many different kinds of particles are there in the diagram?
770,diagram_239.png,How many independent loops are there in the diagram?
771,diagram_239.png,How many external legs are there in the diagram?
772,diagram_239.png,How many internal edges are there in the diagram?
773,diagram_239.png,How many interaction vertices are there in the diagram?
774,diagram_239.png,How many different kinds of particles are there in the diagram?
775,diagram_24.png,How many independent loops are there in the diagram?
776,diagram_24.png,How many external legs are there in the diagram?
777,diagram_24.png,How many internal edges are there in the diagram?
778,diagram_24.png,How many interaction vertices are there in the diagram?
779,diagram_24.png,How many different kinds of particles are there in the diagram?
780,diagram_240.png,How many independent loops are there in the diagram?
781,diagram_240.png,How many external legs are there in the diagram?
782,diagram_240.png,How many internal edges are there in the diagram?
783,diagram_240.png,How many interaction vertices are there in the diagram?
784,diagram_240.png,How many different kinds of particles are there in the diagram?
785,diagram_241.png,How many independent loops are there in the diagram?
786,diagram_241.png,How many external legs are there in the diagram?
787,diagram_241.png,How many internal edges are there in the diagram?
788,diagram_241.png,How many interaction vertices are there in the diagram?
789,diagram_241.png,How many different kinds of particles are there in the diagram?
790,diagram_242.png,How many independent loops are there in the diagram?
791,diagram_242.png,How many external legs are there in the diagram?
792,diagram_242.png,How many internal edges are there in the diagram?
793,diagram_242.png,How many interaction vertices are there in the diagram?
794,diagram_242.png,How many different kinds of particles are there in the diagram?
795,diagram_243.png,How many independent loops are there in the diagram?
796,diagram_243.png,How many external legs are there in the diagram?
797,diagram_243.png,How many internal edges are there in the diagram?
798,diagram_243.png,How many interaction vertices are there in the diagram?
799,diagram_243.png,How many different kinds of particles are there in the diagram?
800,diagram_244.png,How many independent loops are there in the diagram?
801,diagram_244.png,How many external legs are there in the diagram?
802,diagram_244.png,How many internal edges are there in the diagram?
803,diagram_244.png,How many interaction vertices are there in the diagram?
804,diagram_244.png,How many different kinds of particles are there in the diagram?
805,diagram_245.png,How many independent loops are there in the diagram?
806,diagram_245.png,How many external legs are there in the diagram?
807,diagram_245.png,How many internal edges are there in the diagram?
808,diagram_245.png,How many interaction vertices are there in the diagram?
809,diagram_245.png,How many different kinds of particles are there in the diagram?
810,diagram_246.png,How many independent loops are there in the diagram?
811,diagram_246.png,How many external legs are there in the diagram?
812,diagram_246.png,How many internal edges are there in the diagram?
813,diagram_246.png,How many interaction vertices are there in the diagram?
814,diagram_246.png,How many different kinds of particles are there in the diagram?
815,diagram_247.png,How many independent loops are there in the diagram?
816,diagram_247.png,How many external legs are there in the diagram?
817,diagram_247.png,How many internal edges are there in the diagram?
818,diagram_247.png,How many interaction vertices are there in the diagram?
819,diagram_247.png,How many different kinds of particles are there in the diagram?
820,diagram_248.png,How many independent loops are there in the diagram?
821,diagram_248.png,How many external legs are there in the diagram?
822,diagram_248.png,How many internal edges are there in the diagram?
823,diagram_248.png,How many interaction vertices are there in the diagram?
824,diagram_248.png,How many different kinds of particles are there in the diagram?
825,diagram_249.png,How many independent loops are there in the diagram?
826,diagram_249.png,How many external legs are there in the diagram?
827,diagram_249.png,How many internal edges are there in the diagram?
828,diagram_249.png,How many interaction vertices are there in the diagram?
829,diagram_249.png,How many different kinds of particles are there in the diagram?
830,diagram_25.png,How many independent loops are there in the diagram?
831,diagram_25.png,How many external legs are there in the diagram?
832,diagram_25.png,How many internal edges are there in the diagram?
833,diagram_25.png,How many interaction vertices are there in the diagram?
834,diagram_25.png,How many different kinds of particles are there in the diagram?
835,diagram_250.png,How many independent loops are there in the diagram?
836,diagram_250.png,How many external legs are there in the diagram?
837,diagram_250.png,How many internal edges are there in the diagram?
838,diagram_250.png,How many interaction vertices are there in the diagram?
839,diagram_250.png,How many different kinds of particles are there in the diagram?
840,diagram_251.png,How many independent loops are there in the diagram?
841,diagram_251.png,How many external legs are there in the diagram?
842,diagram_251.png,How many internal edges are there in the diagram?
843,diagram_251.png,How many interaction vertices are there in the diagram?
844,diagram_251.png,How many different kinds of particles are there in the diagram?
845,diagram_252.png,How many independent loops are there in the diagram?
846,diagram_252.png,How many external legs are there in the diagram?
847,diagram_252.png,How many internal edges are there in the diagram?
848,diagram_252.png,How many interaction vertices are there in the diagram?
849,diagram_252.png,How many different kinds of particles are there in the diagram?
850,diagram_253.png,How many independent loops are there in the diagram?
851,diagram_253.png,How many external legs are there in the diagram?
852,diagram_253.png,How many internal edges are there in the diagram?
853,diagram_253.png,How many interaction vertices are there in the diagram?
854,diagram_253.png,How many different kinds of particles are there in the diagram?
855,diagram_254.png,How many independent loops are there in the diagram?
856,diagram_254.png,How many external legs are there in the diagram?
857,diagram_254.png,How many internal edges are there in the diagram?
858,diagram_254.png,How many interaction vertices are there in the diagram?
859,diagram_254.png,How many different kinds of particles are there in the diagram?
860,diagram_255.png,How many independent loops are there in the diagram?
861,diagram_255.png,How many external legs are there in the diagram?
862,diagram_255.png,How many internal edges are there in the diagram?
863,diagram_255.png,How many interaction vertices are there in the diagram?
864,diagram_255.png,How many different kinds of particles are there in the diagram?
865,diagram_256.png,How many independent loops are there in the diagram?
866,diagram_256.png,How many external legs are there in the diagram?
867,diagram_256.png,How many internal edges are there in the diagram?
868,diagram_256.png,How many interaction vertices are there in the diagram?
869,diagram_256.png,How many different kinds of particles are there in the diagram?
870,diagram_257.png,How many independent loops are there in the diagram?
871,diagram_257.png,How many external legs are there in the diagram?
872,diagram_257.png,How many internal edges are there in the diagram?
873,diagram_257.png,How many interaction vertices are there in the diagram?
874,diagram_257.png,How many different kinds of particles are there in the diagram?
875,diagram_258.png,How many independent loops are there in the diagram?
876,diagram_258.png,How many external legs are there in the diagram?
877,diagram_258.png,How many internal edges are there in the diagram?
878,diagram_258.png,How many interaction vertices are there in the diagram?
879,diagram_258.png,How many different kinds of particles are there in the diagram?
880,diagram_259.png,How many independent loops are there in the diagram?
881,diagram_259.png,How many external legs are there in the diagram?
882,diagram_259.png,How many internal edges are there in the diagram?
883,diagram_259.png,How many interaction vertices are there in the diagram?
884,diagram_259.png,How many different kinds of particles are there in the diagram?
885,diagram_26.png,How many independent loops are there in the diagram?
886,diagram_26.png,How many external legs are there in the diagram?
887,diagram_26.png,How many internal edges are there in the diagram?
888,diagram_26.png,How many interaction vertices are there in the diagram?
889,diagram_26.png,How many different kinds of particles are there in the diagram?
890,diagram_260.png,How many independent loops are there in the diagram?
891,diagram_260.png,How many external legs are there in the diagram?
892,diagram_260.png,How many internal edges are there in the diagram?
893,diagram_260.png,How many interaction vertices are there in the diagram?
894,diagram_260.png,How many different kinds of particles are there in the diagram?
895,diagram_261.png,How many independent loops are there in the diagram?
896,diagram_261.png,How many external legs are there in the diagram?
897,diagram_261.png,How many internal edges are there in the diagram?
898,diagram_261.png,How many interaction vertices are there in the diagram?
899,diagram_261.png,How many different kinds of particles are there in the diagram?
900,diagram_262.png,How many independent loops are there in the diagram?
901,diagram_262.png,How many external legs are there in the diagram?
902,diagram_262.png,How many internal edges are there in the diagram?
903,diagram_262.png,How many interaction vertices are there in the diagram?
904,diagram_262.png,How many different kinds of particles are there in the diagram?
905,diagram_263.png,How many independent loops are there in the diagram?
906,diagram_263.png,How many external legs are there in the diagram?
907,diagram_263.png,How many internal edges are there in the diagram?
908,diagram_263.png,How many interaction vertices are there in the diagram?
909,diagram_263.png,How many different kinds of particles are there in the diagram?
910,diagram_264.png,How many independent loops are there in the diagram?
911,diagram_264.png,How many external legs are there in the diagram?
912,diagram_264.png,How many internal edges are there in the diagram?
913,diagram_264.png,How many interaction vertices are there in the diagram?
914,diagram_264.png,How many different kinds of particles are there in the diagram?
915,diagram_265.png,How many independent loops are there in the diagram?
916,diagram_265.png,How many external legs are there in the diagram?
917,diagram_265.png,How many internal edges are there in the diagram?
918,diagram_265.png,How many interaction vertices are there in the diagram?
919,diagram_265.png,How many different kinds of particles are there in the diagram?
920,diagram_266.png,How many independent loops are there in the diagram?
921,diagram_266.png,How many external legs are there in the diagram?
922,diagram_266.png,How many internal edges are there in the diagram?
923,diagram_266.png,How many interaction vertices are there in the diagram?
924,diagram_266.png,How many different kinds of particles are there in the diagram?
925,diagram_267.png,How many independent loops are there in the diagram?
926,diagram_267.png,How many external legs are there in the diagram?
927,diagram_267.png,How many internal edges are there in the diagram?
928,diagram_267.png,How many interaction vertices are there in the diagram?
929,diagram_267.png,How many different kinds of particles are there in the diagram?
930,diagram_268.png,How many independent loops are there in the diagram?
931,diagram_268.png,How many external legs are there in the diagram?
932,diagram_268.png,How many internal edges are there in the diagram?
933,diagram_268.png,How many interaction vertices are there in the diagram?
934,diagram_268.png,How many different kinds of particles are there in the diagram?
935,diagram_269.png,How many independent loops are there in the diagram?
936,diagram_269.png,How many external legs are there in the diagram?
937,diagram_269.png,How many internal edges are there in the diagram?
938,diagram_269.png,How many interaction vertices are there in the diagram?
939,diagram_269.png,How many different kinds of particles are there in the diagram?
940,diagram_27.png,How many independent loops are there in the diagram?
941,diagram_27.png,How many external legs are there in the diagram?
942,diagram_27.png,How many internal edges are there in the diagram?
943,diagram_27.png,How many interaction vertices are there in the diagram?
944,diagram_27.png,How many different kinds of particles are there in the diagram?
945,diagram_270.png,How many independent loops are there in the diagram?
946,diagram_270.png,How many external legs are there in the diagram?
947,diagram_270.png,How many internal edges are there in the diagram?
948,diagram_270.png,How many interaction vertices are there in the diagram?
949,diagram_270.png,How many different kinds of particles are there in the diagram?
950,diagram_271.png,How many independent loops are there in the diagram?
951,diagram_271.png,How many external legs are there in the diagram?
952,diagram_271.png,How many internal edges are there in the diagram?
953,diagram_271.png,How many interaction vertices are there in the diagram?
954,diagram_271.png,How many different kinds of particles are there in the diagram?
955,diagram_272.png,How many independent loops are there in the diagram?
956,diagram_272.png,How many external legs are there in the diagram?
957,diagram_272.png,How many internal edges are there in the diagram?
958,diagram_272.png,How many interaction vertices are there in the diagram?
959,diagram_272.png,How many different kinds of particles are there in the diagram?
960,diagram_273.png,How many independent loops are there in the diagram?
961,diagram_273.png,How many external legs are there in the diagram?
962,diagram_273.png,How many internal edges are there in the diagram?
963,diagram_273.png,How many interaction vertices are there in the diagram?
964,diagram_273.png,How many different kinds of particles are there in the diagram?
965,diagram_274.png,How many independent loops are there in the diagram?
966,diagram_274.png,How many external legs are there in the diagram?
967,diagram_274.png,How many internal edges are there in the diagram?
968,diagram_274.png,How many interaction vertices are there in the diagram?
969,diagram_274.png,How many different kinds of particles are there in the diagram?
970,diagram_275.png,How many independent loops are there in the diagram?
971,diagram_275.png,How many external legs are there in the diagram?
972,diagram_275.png,How many internal edges are there in the diagram?
973,diagram_275.png,How many interaction vertices are there in the diagram?
974,diagram_275.png,How many different kinds of particles are there in the diagram?
975,diagram_276.png,How many independent loops are there in the diagram?
976,diagram_276.png,How many external legs are there in the diagram?
977,diagram_276.png,How many internal edges are there in the diagram?
978,diagram_276.png,How many interaction vertices are there in the diagram?
979,diagram_276.png,How many different kinds of particles are there in the diagram?
980,diagram_277.png,How many independent loops are there in the diagram?
981,diagram_277.png,How many external legs are there in the diagram?
982,diagram_277.png,How many internal edges are there in the diagram?
983,diagram_277.png,How many interaction vertices are there in the diagram?
984,diagram_277.png,How many different kinds of particles are there in the diagram?
985,diagram_278.png,How many independent loops are there in the diagram?
986,diagram_278.png,How many external legs are there in the diagram?
987,diagram_278.png,How many internal edges are there in the diagram?
988,diagram_278.png,How many interaction vertices are there in the diagram?
989,diagram_278.png,How many different kinds of particles are there in the diagram?
990,diagram_279.png,How many independent loops are there in the diagram?
991,diagram_279.png,How many external legs are there in the diagram?
992,diagram_279.png,How many internal edges are there in the diagram?
993,diagram_279.png,How many interaction vertices are there in the diagram?
994,diagram_279.png,How many different kinds of particles are there in the diagram?
995,diagram_28.png,How many independent loops are there in the diagram?
996,diagram_28.png,How many external legs are there in the diagram?
997,diagram_28.png,How many internal edges are there in the diagram?
998,diagram_28.png,How many interaction vertices are there in the diagram?
999,diagram_28.png,How many different kinds of particles are there in the diagram?
1000,diagram_280.png,How many independent loops are there in the diagram?
1001,diagram_280.png,How many external legs are there in the diagram?
1002,diagram_280.png,How many internal edges are there in the diagram?
1003,diagram_280.png,How many interaction vertices are there in the diagram?
1004,diagram_280.png,How many different kinds of particles are there in the diagram?
1005,diagram_281.png,How many independent loops are there in the diagram?
1006,diagram_281.png,How many external legs are there in the diagram?
1007,diagram_281.png,How many internal edges are there in the diagram?
1008,diagram_281.png,How many interaction vertices are there in the diagram?
1009,diagram_281.png,How many different kinds of particles are there in the diagram?
1010,diagram_282.png,How many independent loops are there in the diagram?
1011,diagram_282.png,How many external legs are there in the diagram?
1012,diagram_282.png,How many internal edges are there in the diagram?
1013,diagram_282.png,How many interaction vertices are there in the diagram?
1014,diagram_282.png,How many different kinds of particles are there in the diagram?
1015,diagram_283.png,How many independent loops are there in the diagram?
1016,diagram_283.png,How many external legs are there in the diagram?
1017,diagram_283.png,How many internal edges are there in the diagram?
1018,diagram_283.png,How many interaction vertices are there in the diagram?
1019,diagram_283.png,How many different kinds of particles are there in the diagram?
1020,diagram_284.png,How many independent loops are there in the diagram?
1021,diagram_284.png,How many external legs are there in the diagram?
1022,diagram_284.png,How many internal edges are there in the diagram?
1023,diagram_284.png,How many interaction vertices are there in the diagram?
1024,diagram_284.png,How many different kinds of particles are there in the diagram?
1025,diagram_285.png,How many independent loops are there in the diagram?
1026,diagram_285.png,How many external legs are there in the diagram?
1027,diagram_285.png,How many internal edges are there in the diagram?
1028,diagram_285.png,How many interaction vertices are there in the diagram?
1029,diagram_285.png,How many different kinds of particles are there in the diagram?
1030,diagram_286.png,How many independent loops are there in the diagram?
1031,diagram_286.png,How many external legs are there in the diagram?
1032,diagram_286.png,How many internal edges are there in the diagram?
1033,diagram_286.png,How many interaction vertices are there in the diagram?
1034,diagram_286.png,How many different kinds of particles are there in the diagram?
1035,diagram_287.png,How many independent loops are there in the diagram?
1036,diagram_287.png,How many external legs are there in the diagram?
1037,diagram_287.png,How many internal edges are there in the diagram?
1038,diagram_287.png,How many interaction vertices are there in the diagram?
1039,diagram_287.png,How many different kinds of particles are there in the diagram?
1040,diagram_288.png,How many independent loops are there in the diagram?
1041,diagram_288.png,How many external legs are there in the diagram?
1042,diagram_288.png,How many internal edges are there in the diagram?
1043,diagram_288.png,How many interaction vertices are there in the diagram?
1044,diagram_288.png,How many different kinds of particles are there in the diagram?
1045,diagram_289.png,How many independent loops are there in the diagram?
1046,diagram_289.png,How many external legs are there in the diagram?
1047,diagram_289.png,How many internal edges are there in the diagram?
1048,diagram_289.png,How many interaction vertices are there in the diagram?
1049,diagram_289.png,How many different kinds of particles are there in the diagram?
1050,diagram_29.png,How many independent loops are there in the diagram?
1051,diagram_29.png,How many external legs are there in the diagram?
1052,diagram_29.png,How many internal edges are there in the diagram?
1053,diagram_29.png,How many interaction vertices are there in the diagram?
1054,diagram_29.png,How many different kinds of particles are there in the diagram?
1055,diagram_290.png,How many independent loops are there in the diagram?
1056,diagram_290.png,How many external legs are there in the diagram?
1057,diagram_290.png,How many internal edges are there in the diagram?
1058,diagram_290.png,How many interaction vertices are there in the diagram?
1059,diagram_290.png,How many different kinds of particles are there in the diagram?
1060,diagram_291.png,How many independent loops are there in the diagram?
1061,diagram_291.png,How many external legs are there in the diagram?
1062,diagram_291.png,How many internal edges are there in the diagram?
1063,diagram_291.png,How many interaction vertices are there in the diagram?
1064,diagram_291.png,How many different kinds of particles are there in the diagram?
1065,diagram_292.png,How many independent loops are there in the diagram?
1066,diagram_292.png,How many external legs are there in the diagram?
1067,diagram_292.png,How many internal edges are there in the diagram?
1068,diagram_292.png,How many interaction vertices are there in the diagram?
1069,diagram_292.png,How many different kinds of particles are there in the diagram?
1070,diagram_293.png,How many independent loops are there in the diagram?
1071,diagram_293.png,How many external legs are there in the diagram?
1072,diagram_293.png,How many internal edges are there in the diagram?
1073,diagram_293.png,How many interaction vertices are there in the diagram?
1074,diagram_293.png,How many different kinds of particles are there in the diagram?
1075,diagram_294.png,How many independent loops are there in the diagram?
1076,diagram_294.png,How many external legs are there in the diagram?
1077,diagram_294.png,How many internal edges are there in the diagram?
1078,diagram_294.png,How many interaction vertices are there in the diagram?
1079,diagram_294.png,How many different kinds of particles are there in the diagram?
1080,diagram_295.png,How many independent loops are there in the diagram?
