,image,text,output,output_parsed,labels,acc
369,diagram_165.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
370,diagram_166.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,2.0,False
371,diagram_166.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,5.0,False
372,diagram_166.png,How many internal edges are there in the diagram?,"In the diagram, there are three internal edges and three external edges.",3.0,5.0,False
373,diagram_166.png,How many interaction vertices are there in the diagram?,"In the diagram, there are three vertices and three interaction points.",3.0,4.0,False
374,diagram_166.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
375,diagram_167.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,0.0,False
376,diagram_167.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,6.0,False
377,diagram_167.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.,3.0,2.0,False
378,diagram_167.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,3.0,True
379,diagram_167.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,2.0,False
380,diagram_168.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,1.0,False
381,diagram_168.png,How many external legs are there in the diagram?,"In the diagram, there are four external legs.",4.0,6.0,False
382,diagram_168.png,How many internal edges are there in the diagram?,"In the diagram, there are a total of 12 internal edges.",12.0,5.0,False
383,diagram_168.png,How many interaction vertices are there in the diagram?,"In the diagram, there are 12 vertices and 18 edges.",12.0,5.0,False
384,diagram_168.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
385,diagram_169.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,3.0,True
386,diagram_169.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,2.0,False
387,diagram_169.png,How many internal edges are there in the diagram?,"In the diagram, there are three internal edges.",3.0,7.0,False
388,diagram_169.png,How many interaction vertices are there in the diagram?,"In the diagram, there are three vertices and three interaction lines.",3.0,5.0,False
389,diagram_169.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
390,diagram_170.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,1.0,False
391,diagram_170.png,How many external legs are there in the diagram?,There are four external legs in the diagram.,4.0,4.0,True
392,diagram_170.png,How many internal edges are there in the diagram?,"In the diagram, there are a total of 12 internal edges.",12.0,4.0,False
393,diagram_170.png,How many interaction vertices are there in the diagram?,"In the diagram, there are 12 vertices and 18 edges.",12.0,4.0,False
394,diagram_170.png,How many different kinds of particles are there in the diagram?,"In the diagram, there are two different kinds of particles: black and white.",2.0,2.0,True
395,diagram_171.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
396,diagram_171.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,6.0,False
397,diagram_171.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.,3.0,5.0,False
398,diagram_171.png,How many interaction vertices are there in the diagram?,There are four interaction vertices in the diagram.,4.0,5.0,False
399,diagram_171.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram: Z and H particles.,2.0,2.0,True
400,diagram_172.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,1.0,False
401,diagram_172.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,6.0,False
402,diagram_172.png,How many internal edges are there in the diagram?,There are 12 internal edges in the diagram.,12.0,5.0,False
403,diagram_172.png,How many interaction vertices are there in the diagram?,There are 12 interaction vertices in the diagram.,12.0,5.0,False
404,diagram_172.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,3.0,True
405,diagram_173.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
406,diagram_173.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,6.0,False
407,diagram_173.png,How many internal edges are there in the diagram?,There are four internal edges in the diagram.,4.0,5.0,False
408,diagram_173.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,5.0,False
409,diagram_173.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,3.0,True
410,diagram_174.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,1.0,False
411,diagram_174.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,6.0,False
412,diagram_174.png,How many internal edges are there in the diagram?,There are four internal edges in the diagram.,4.0,4.0,True
413,diagram_174.png,How many interaction vertices are there in the diagram?,"In the diagram, there are four vertices and four interaction lines connecting them.",4.0,4.0,True
414,diagram_174.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
415,diagram_175.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,3.0,True
416,diagram_175.png,How many external legs are there in the diagram?,"In the diagram, there are four external legs.",4.0,4.0,True
417,diagram_175.png,How many internal edges are there in the diagram?,"In the diagram, there are a total of 12 internal edges.",12.0,8.0,False
418,diagram_175.png,How many interaction vertices are there in the diagram?,"In the diagram, there are a total of 12 vertices and 14 edges.",12.0,6.0,False
419,diagram_175.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,1.0,False
420,diagram_176.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,0.0,False
421,diagram_176.png,How many external legs are there in the diagram?,"In the diagram, there are four external legs.",4.0,6.0,False
422,diagram_176.png,How many internal edges are there in the diagram?,There are four internal edges in the diagram.,4.0,1.0,False
423,diagram_176.png,How many interaction vertices are there in the diagram?,"In the diagram, there are four vertices and four interaction points.",4.0,2.0,False
424,diagram_176.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,1.0,False
425,diagram_177.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,0.0,False
426,diagram_177.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,3.0,True
427,diagram_177.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.,3.0,0.0,False
428,diagram_177.png,How many interaction vertices are there in the diagram?,"In the diagram, there are three interaction vertices.",3.0,1.0,False
429,diagram_177.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,1.0,False
430,diagram_178.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,2.0,False
431,diagram_178.png,How many external legs are there in the diagram?,"In the diagram, there are three external legs.",3.0,4.0,False
432,diagram_178.png,How many internal edges are there in the diagram?,"In the diagram, there are three internal edges and one external edge.",3.0,5.0,False
433,diagram_178.png,How many interaction vertices are there in the diagram?,"In the diagram, there are three vertices and three interaction lines.",3.0,4.0,False
434,diagram_178.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
435,diagram_179.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,0.0,False
436,diagram_179.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,6.0,False
437,diagram_179.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,2.0,True
438,diagram_179.png,How many interaction vertices are there in the diagram?,There are two interaction vertices in the diagram.,2.0,3.0,False
439,diagram_179.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram: black and white particles.,2.0,2.0,True
440,diagram_18.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,1.0,False
441,diagram_18.png,How many external legs are there in the diagram?,"In the diagram, there are four external legs.",4.0,5.0,False
442,diagram_18.png,How many internal edges are there in the diagram?,"In the diagram, there are a total of 12 internal edges.",12.0,5.0,False
443,diagram_18.png,How many interaction vertices are there in the diagram?,"In the diagram, there are 12 vertices and 15 edges.",12.0,5.0,False
444,diagram_18.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
445,diagram_180.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,1.0,False
446,diagram_180.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,4.0,False
447,diagram_180.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.,3.0,4.0,False
448,diagram_180.png,How many interaction vertices are there in the diagram?,The diagram shows a total of 12 vertices and 14 edges.,12.0,4.0,False
449,diagram_180.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,3.0,False
450,diagram_181.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,2.0,False
451,diagram_181.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,6.0,False
452,diagram_181.png,How many internal edges are there in the diagram?,There are four internal edges in the diagram.,4.0,7.0,False
453,diagram_181.png,How many interaction vertices are there in the diagram?,The diagram shows a total of 12 vertices and 18 edges.,12.0,6.0,False
454,diagram_181.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
455,diagram_182.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,0.0,False
456,diagram_182.png,How many external legs are there in the diagram?,"In the diagram, there are four external legs.",4.0,6.0,False
457,diagram_182.png,How many internal edges are there in the diagram?,"In the diagram, there are four internal edges.",4.0,2.0,False
458,diagram_182.png,How many interaction vertices are there in the diagram?,"In the diagram, there are four vertices and four lines connecting them.",4.0,3.0,False
459,diagram_182.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
460,diagram_183.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,3.0,True
461,diagram_183.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,3.0,True
462,diagram_183.png,How many internal edges are there in the diagram?,There are four internal edges in the diagram.,4.0,8.0,False
463,diagram_183.png,How many interaction vertices are there in the diagram?,There are four interaction vertices in the diagram.,4.0,6.0,False
464,diagram_183.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
465,diagram_184.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,1.0,False
466,diagram_184.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,4.0,False
467,diagram_184.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.,3.0,4.0,False
468,diagram_184.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,4.0,False
469,diagram_184.png,How many different kinds of particles are there in the diagram?,"In the diagram, there are three different kinds of particles: protons, electrons, and neutrons.",3.0,3.0,True
470,diagram_185.png,How many independent loops are there in the diagram?,There are four independent loops in the diagram.,4.0,1.0,False
471,diagram_185.png,How many external legs are there in the diagram?,There are four external legs in the diagram.,4.0,6.0,False
472,diagram_185.png,How many internal edges are there in the diagram?,"In the diagram, there are a total of 12 internal edges.",12.0,5.0,False
473,diagram_185.png,How many interaction vertices are there in the diagram?,"In the diagram, there are 12 vertices and 12 edges.",12.0,5.0,False
474,diagram_185.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
475,diagram_186.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,2.0,False
476,diagram_186.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,5.0,False
477,diagram_186.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.,3.0,6.0,False
478,diagram_186.png,How many interaction vertices are there in the diagram?,"In the diagram, there are three vertices and three interaction vertices.",3.0,5.0,False
479,diagram_186.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
480,diagram_187.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,1.0,False
481,diagram_187.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,5.0,False
482,diagram_187.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.,3.0,4.0,False
483,diagram_187.png,How many interaction vertices are there in the diagram?,"In the diagram, there are 10 vertices and 10 edges.",10.0,4.0,False
484,diagram_187.png,How many different kinds of particles are there in the diagram?,"In the diagram, there are two different kinds of particles: electrons and photons.",2.0,4.0,False
485,diagram_188.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,1.0,False
486,diagram_188.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,4.0,False
487,diagram_188.png,How many internal edges are there in the diagram?,There are 12 internal edges in the diagram.,12.0,4.0,False
488,diagram_188.png,How many interaction vertices are there in the diagram?,The diagram shows a total of 12 interaction vertices.,12.0,4.0,False
489,diagram_188.png,How many different kinds of particles are there in the diagram?,"In the diagram, there are two different kinds of particles: electrons and protons.",2.0,3.0,False
490,diagram_189.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,0.0,False
491,diagram_189.png,How many external legs are there in the diagram?,"In the diagram, there are three external legs.",3.0,5.0,False
492,diagram_189.png,How many internal edges are there in the diagram?,"In the diagram, there are three internal edges.",3.0,1.0,False
493,diagram_189.png,How many interaction vertices are there in the diagram?,"In the diagram, there are three vertices and three lines connecting them.",3.0,2.0,False
494,diagram_189.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
495,diagram_19.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,2.0,False
496,diagram_19.png,How many external legs are there in the diagram?,There are four external legs in the diagram.,4.0,6.0,False
497,diagram_19.png,How many internal edges are there in the diagram?,There are 12 internal edges in the diagram.,12.0,9.0,False
498,diagram_19.png,How many interaction vertices are there in the diagram?,The diagram shows a network of 12 vertices connected by lines.,12.0,8.0,False
499,diagram_19.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
500,diagram_190.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,0.0,False
501,diagram_190.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,6.0,False
502,diagram_190.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.,3.0,2.0,False
503,diagram_190.png,How many interaction vertices are there in the diagram?,"In the diagram, there are three vertices and three lines connecting them.",3.0,3.0,True
504,diagram_190.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
505,diagram_191.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,1.0,False
506,diagram_191.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,5.0,False
507,diagram_191.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.,3.0,5.0,False
508,diagram_191.png,How many interaction vertices are there in the diagram?,"In the diagram, there are three interaction vertices.",3.0,5.0,False
509,diagram_191.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,4.0,False
510,diagram_192.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,2.0,False
511,diagram_192.png,How many external legs are there in the diagram?,"In the diagram, there are three external legs.",3.0,4.0,False
512,diagram_192.png,How many internal edges are there in the diagram?,There are four internal edges in the diagram.,4.0,5.0,False
513,diagram_192.png,How many interaction vertices are there in the diagram?,"In the diagram, there are a total of 12 vertices and 14 edges.",12.0,4.0,False
514,diagram_192.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
515,diagram_193.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,2.0,False
516,diagram_193.png,How many external legs are there in the diagram?,"In the diagram, there are three external legs.",3.0,5.0,False
517,diagram_193.png,How many internal edges are there in the diagram?,There are four internal edges in the diagram.,4.0,6.0,False
518,diagram_193.png,How many interaction vertices are there in the diagram?,"In the diagram, there are four vertices and four lines connecting them.",4.0,5.0,False
519,diagram_193.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
520,diagram_194.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,1.0,False
521,diagram_194.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,5.0,False
522,diagram_194.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.,3.0,4.0,False
523,diagram_194.png,How many interaction vertices are there in the diagram?,"In the diagram, there are three interaction vertices, represented by the three black dots.",3.0,4.0,False
524,diagram_194.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,2.0,False
525,diagram_195.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
526,diagram_195.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,4.0,False
527,diagram_195.png,How many internal edges are there in the diagram?,There are four internal edges in the diagram.,4.0,3.0,False
528,diagram_195.png,How many interaction vertices are there in the diagram?,There are four interaction vertices in the diagram.,4.0,3.0,False
529,diagram_195.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,2.0,True
530,diagram_196.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,2.0,False
531,diagram_196.png,How many external legs are there in the diagram?,There are four external legs in the diagram.,4.0,6.0,False
532,diagram_196.png,How many internal edges are there in the diagram?,There are 12 internal edges in the diagram.,12.0,8.0,False
533,diagram_196.png,How many interaction vertices are there in the diagram?,There are 12 vertices in the diagram.,12.0,7.0,False
534,diagram_196.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
535,diagram_197.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,1.0,False
536,diagram_197.png,How many external legs are there in the diagram?,There are four external legs in the diagram.,4.0,6.0,False
537,diagram_197.png,How many internal edges are there in the diagram?,There are four internal edges in the diagram.,4.0,5.0,False
538,diagram_197.png,How many interaction vertices are there in the diagram?,There are 12 interaction vertices in the diagram.,12.0,5.0,False
539,diagram_197.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,1.0,False
540,diagram_198.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,0.0,False
541,diagram_198.png,How many external legs are there in the diagram?,"In the diagram, there are three external legs.",3.0,6.0,False
542,diagram_198.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.,3.0,2.0,False
543,diagram_198.png,How many interaction vertices are there in the diagram?,"In the diagram, there are three interaction vertices.",3.0,3.0,True
544,diagram_198.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
545,diagram_199.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,3.0,True
546,diagram_199.png,How many external legs are there in the diagram?,There are four external legs in the diagram.,4.0,4.0,True
547,diagram_199.png,How many internal edges are there in the diagram?,There are four internal edges in the diagram.,4.0,8.0,False
548,diagram_199.png,How many interaction vertices are there in the diagram?,There are four interaction vertices in the diagram.,4.0,6.0,False
549,diagram_199.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
550,diagram_2.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,1.0,False
551,diagram_2.png,How many external legs are there in the diagram?,"In the diagram, there are four external legs.",4.0,4.0,True
552,diagram_2.png,How many internal edges are there in the diagram?,There are four internal edges in the diagram.,4.0,4.0,True
553,diagram_2.png,How many interaction vertices are there in the diagram?,"In the diagram, there are a total of 12 vertices, which are the points where the lines intersect.",12.0,4.0,False
554,diagram_2.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
555,diagram_20.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,1.0,False
556,diagram_20.png,How many external legs are there in the diagram?,"In the diagram, there are three external legs.",3.0,4.0,False
557,diagram_20.png,How many internal edges are there in the diagram?,"In the diagram, there are three internal edges and three external edges.",3.0,3.0,True
558,diagram_20.png,How many interaction vertices are there in the diagram?,"In the diagram, there are three vertices and three interaction lines.",3.0,3.0,True
559,diagram_20.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
560,diagram_200.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
561,diagram_200.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,5.0,False
562,diagram_200.png,How many internal edges are there in the diagram?,There are four internal edges in the diagram.,4.0,3.0,False
563,diagram_200.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,3.0,True
564,diagram_200.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,2.0,False
565,diagram_201.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,2.0,True
566,diagram_201.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,2.0,True
567,diagram_201.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.,3.0,4.0,False
568,diagram_201.png,How many interaction vertices are there in the diagram?,"In the diagram, there are three interaction vertices.",3.0,3.0,True
569,diagram_201.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,2.0,True
570,diagram_202.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,1.0,False
571,diagram_202.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,6.0,False
572,diagram_202.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.,3.0,5.0,False
573,diagram_202.png,How many interaction vertices are there in the diagram?,"In the diagram, there are three interaction vertices and three interaction lines.",3.0,5.0,False
574,diagram_202.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
575,diagram_203.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,1.0,False
576,diagram_203.png,How many external legs are there in the diagram?,There are 12 external legs in the diagram.,12.0,5.0,False
577,diagram_203.png,How many internal edges are there in the diagram?,There are 12 internal edges in the diagram.,12.0,5.0,False
578,diagram_203.png,How many interaction vertices are there in the diagram?,There are 12 interaction vertices in the diagram.,12.0,5.0,False
579,diagram_203.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,4.0,False
580,diagram_204.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,2.0,False
581,diagram_204.png,How many external legs are there in the diagram?,"In the diagram, there are three external legs.",3.0,6.0,False
582,diagram_204.png,How many internal edges are there in the diagram?,"In the diagram, there are a total of 12 internal edges.",12.0,7.0,False
583,diagram_204.png,How many interaction vertices are there in the diagram?,"In the diagram, there are 12 vertices and 18 edges.",12.0,6.0,False
584,diagram_204.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
585,diagram_205.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,1.0,False
586,diagram_205.png,How many external legs are there in the diagram?,There are four external legs in the diagram.,4.0,6.0,False
587,diagram_205.png,How many internal edges are there in the diagram?,There are four internal edges in the diagram.,4.0,5.0,False
588,diagram_205.png,How many interaction vertices are there in the diagram?,"In the diagram, there are four vertices and four interaction lines connecting them.",4.0,5.0,False
589,diagram_205.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
590,diagram_206.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,2.0,False
591,diagram_206.png,How many external legs are there in the diagram?,"In the diagram, there are three external legs.",3.0,5.0,False
592,diagram_206.png,How many internal edges are there in the diagram?,There are four internal edges in the diagram.,4.0,7.0,False
593,diagram_206.png,How many interaction vertices are there in the diagram?,"In the diagram, there are 12 vertices and 14 edges.",12.0,6.0,False
594,diagram_206.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
595,diagram_207.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,1.0,False
596,diagram_207.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,4.0,False
597,diagram_207.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.,3.0,4.0,False
598,diagram_207.png,How many interaction vertices are there in the diagram?,"In the diagram, there are three interaction vertices.",3.0,4.0,False
599,diagram_207.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,2.0,True
600,diagram_208.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,2.0,False
601,diagram_208.png,How many external legs are there in the diagram?,"In the diagram, there are three external legs.",3.0,4.0,False
602,diagram_208.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.,3.0,6.0,False
603,diagram_208.png,How many interaction vertices are there in the diagram?,"In the diagram, there are three vertices and three interaction lines.",3.0,5.0,False
604,diagram_208.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
605,diagram_209.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,2.0,False
606,diagram_209.png,How many external legs are there in the diagram?,There are four external legs in the diagram.,4.0,6.0,False
607,diagram_209.png,How many internal edges are there in the diagram?,There are 12 internal edges in the diagram.,12.0,8.0,False
608,diagram_209.png,How many interaction vertices are there in the diagram?,"In the diagram, there are 12 vertices and 18 edges.",12.0,7.0,False
609,diagram_209.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
610,diagram_21.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,1.0,False
611,diagram_21.png,How many external legs are there in the diagram?,There are four external legs in the diagram.,4.0,6.0,False
612,diagram_21.png,How many internal edges are there in the diagram?,"In the diagram, there are a total of 12 internal edges.",12.0,4.0,False
613,diagram_21.png,How many interaction vertices are there in the diagram?,"In the diagram, there are 12 vertices and 12 edges.",12.0,4.0,False
614,diagram_21.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
615,diagram_210.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,1.0,False
616,diagram_210.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,4.0,False
617,diagram_210.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.,3.0,3.0,True
618,diagram_210.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,3.0,True
619,diagram_210.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,3.0,True
620,diagram_211.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,1.0,False
621,diagram_211.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,5.0,False
622,diagram_211.png,How many internal edges are there in the diagram?,"In the diagram, there are three internal edges and one external edge.",3.0,5.0,False
623,diagram_211.png,How many interaction vertices are there in the diagram?,"In the diagram, there are 10 vertices and 10 edges.",10.0,5.0,False
624,diagram_211.png,How many different kinds of particles are there in the diagram?,"In the diagram, there are two different kinds of particles: electrons and photons.",2.0,3.0,False
625,diagram_212.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,1.0,False
626,diagram_212.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,5.0,False
627,diagram_212.png,How many internal edges are there in the diagram?,There are 12 internal edges in the diagram.,12.0,5.0,False
628,diagram_212.png,How many interaction vertices are there in the diagram?,The diagram shows a triangle with three vertices and three edges.,3.0,5.0,False
629,diagram_212.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,3.0,False
630,diagram_213.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,3.0,True
631,diagram_213.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,2.0,False
632,diagram_213.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.,3.0,6.0,False
633,diagram_213.png,How many interaction vertices are there in the diagram?,"In the diagram, there are three vertices and three interaction lines.",3.0,4.0,False
634,diagram_213.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
635,diagram_214.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,3.0,True
