,image,text,output,output_parsed,labels,acc
394,diagram_17.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,2.0,True
395,diagram_170.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,1.0,False
396,diagram_170.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,4.0,False
397,diagram_170.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.,3.0,4.0,False
398,diagram_170.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,4.0,False
399,diagram_170.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram: electrons and photons.,2.0,4.0,False
400,diagram_171.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
401,diagram_171.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,5.0,False
402,diagram_171.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,3.0,False
403,diagram_171.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,3.0,True
404,diagram_171.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,2.0,True
405,diagram_172.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
406,diagram_172.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,3.0,False
407,diagram_172.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,3.0,False
408,diagram_172.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,3.0,True
409,diagram_172.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,3.0,False
410,diagram_173.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
411,diagram_173.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,5.0,False
412,diagram_173.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,4.0,False
413,diagram_173.png,How many interaction vertices are there in the diagram?,There are four interaction vertices in the diagram.,4.0,4.0,True
414,diagram_173.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,4.0,False
415,diagram_174.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,3.0,False
416,diagram_174.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,3.0,False
417,diagram_174.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,6.0,False
418,diagram_174.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,4.0,False
419,diagram_174.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
420,diagram_175.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,2.0,False
421,diagram_175.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,4.0,False
422,diagram_175.png,How many internal edges are there in the diagram?,There are 12 internal edges in the diagram.,12.0,6.0,False
423,diagram_175.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,5.0,False
424,diagram_175.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
425,diagram_176.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
426,diagram_176.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,5.0,False
427,diagram_176.png,How many internal edges are there in the diagram?,There are 12 internal edges in the diagram.,12.0,5.0,False
428,diagram_176.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,5.0,False
429,diagram_176.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
430,diagram_177.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,1.0,False
431,diagram_177.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,5.0,False
432,diagram_177.png,How many internal edges are there in the diagram?,There are four internal edges in the diagram.,4.0,3.0,False
433,diagram_177.png,How many interaction vertices are there in the diagram?,There are four interaction vertices in the diagram.,4.0,3.0,False
434,diagram_177.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,2.0,False
435,diagram_178.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,1.0,False
436,diagram_178.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,4.0,False
437,diagram_178.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.,3.0,3.0,True
438,diagram_178.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,3.0,True
439,diagram_178.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,4.0,False
440,diagram_179.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,1.0,False
441,diagram_179.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,4.0,False
442,diagram_179.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.,3.0,3.0,True
443,diagram_179.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,3.0,True
444,diagram_179.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
445,diagram_18.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,1.0,False
446,diagram_18.png,How many external legs are there in the diagram?,There are four external legs in the diagram.,4.0,5.0,False
447,diagram_18.png,How many internal edges are there in the diagram?,There are four internal edges in the diagram.,4.0,5.0,False
448,diagram_18.png,How many interaction vertices are there in the diagram?,There are four interaction vertices in the diagram.,4.0,5.0,False
449,diagram_18.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
450,diagram_180.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,3.0,False
451,diagram_180.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,2.0,False
452,diagram_180.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.,3.0,6.0,False
453,diagram_180.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,4.0,False
454,diagram_180.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
455,diagram_181.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
456,diagram_181.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,4.0,False
457,diagram_181.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,4.0,False
458,diagram_181.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,4.0,False
459,diagram_181.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram: z and zz.,2.0,3.0,False
460,diagram_182.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,2.0,True
461,diagram_182.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,2.0,True
462,diagram_182.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,4.0,False
463,diagram_182.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,3.0,True
464,diagram_182.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,1.0,False
465,diagram_183.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
466,diagram_183.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,5.0,False
467,diagram_183.png,How many internal edges are there in the diagram?,There are 12 internal edges in the diagram.,12.0,5.0,False
468,diagram_183.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,5.0,False
469,diagram_183.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram: electrons and protons.,2.0,4.0,False
470,diagram_184.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,2.0,True
471,diagram_184.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,2.0,True
472,diagram_184.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,4.0,False
473,diagram_184.png,How many interaction vertices are there in the diagram?,There are two interaction vertices in the diagram.,2.0,3.0,False
474,diagram_184.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,3.0,False
475,diagram_185.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,1.0,False
476,diagram_185.png,How many external legs are there in the diagram?,There are four external legs in the diagram.,4.0,4.0,True
477,diagram_185.png,How many internal edges are there in the diagram?,There are four internal edges in the diagram.,4.0,3.0,False
478,diagram_185.png,How many interaction vertices are there in the diagram?,There are four interaction vertices in the diagram.,4.0,3.0,False
479,diagram_185.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,2.0,True
480,diagram_186.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
481,diagram_186.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,5.0,False
482,diagram_186.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,5.0,False
483,diagram_186.png,How many interaction vertices are there in the diagram?,There are two interaction vertices in the diagram.,2.0,5.0,False
484,diagram_186.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram: z and h.,2.0,3.0,False
485,diagram_187.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,2.0,False
486,diagram_187.png,How many external legs are there in the diagram?,There are four external legs in the diagram.,4.0,4.0,True
487,diagram_187.png,How many internal edges are there in the diagram?,There are four internal edges in the diagram.,4.0,7.0,False
488,diagram_187.png,How many interaction vertices are there in the diagram?,There are four interaction vertices in the diagram.,4.0,6.0,False
489,diagram_187.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
490,diagram_188.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
491,diagram_188.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,5.0,False
492,diagram_188.png,How many internal edges are there in the diagram?,There are 12 internal edges in the diagram.,12.0,5.0,False
493,diagram_188.png,How many interaction vertices are there in the diagram?,There are 12 interaction vertices in the diagram.,12.0,5.0,False
494,diagram_188.png,How many different kinds of particles are there in the diagram?,"The diagram shows a variety of different kinds of particles, including stars, planets, and other celestial objects. However, without more specific details, it is difficult to provide an exact count of the different kinds of particles present in the diagram.",,1.0,
495,diagram_189.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,1.0,False
496,diagram_189.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,5.0,False
497,diagram_189.png,How many internal edges are there in the diagram?,There are 12 internal edges in the diagram.,12.0,4.0,False
498,diagram_189.png,How many interaction vertices are there in the diagram?,There are four interaction vertices in the diagram.,4.0,4.0,True
499,diagram_189.png,How many different kinds of particles are there in the diagram?,"There are three different kinds of particles in the diagram: Z, W, and Zz.",3.0,4.0,False
500,diagram_19.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
501,diagram_19.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,4.0,False
502,diagram_19.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,2.0,True
503,diagram_19.png,How many interaction vertices are there in the diagram?,There are two interaction vertices in the diagram.,2.0,2.0,True
504,diagram_19.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,2.0,True
505,diagram_190.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
506,diagram_190.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,4.0,False
507,diagram_190.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,3.0,False
508,diagram_190.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,3.0,True
509,diagram_190.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,2.0,True
510,diagram_191.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,2.0,False
511,diagram_191.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,4.0,False
512,diagram_191.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.,3.0,5.0,False
513,diagram_191.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,4.0,False
514,diagram_191.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
515,diagram_192.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
516,diagram_192.png,How many external legs are there in the diagram?,There are four external legs in the diagram.,4.0,4.0,True
517,diagram_192.png,How many internal edges are there in the diagram?,There are 12 internal edges in the diagram.,12.0,4.0,False
518,diagram_192.png,How many interaction vertices are there in the diagram?,There are four interaction vertices in the diagram.,4.0,4.0,True
519,diagram_192.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,2.0,True
520,diagram_193.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,2.0,True
521,diagram_193.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,4.0,False
522,diagram_193.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,6.0,False
523,diagram_193.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,5.0,False
524,diagram_193.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,1.0,False
525,diagram_194.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
526,diagram_194.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,4.0,False
527,diagram_194.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.,3.0,4.0,False
528,diagram_194.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,4.0,False
529,diagram_194.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram: electrons and protons.,2.0,3.0,False
530,diagram_195.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,3.0,True
531,diagram_195.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,3.0,True
532,diagram_195.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.,3.0,8.0,False
533,diagram_195.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,6.0,False
534,diagram_195.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
535,diagram_196.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
536,diagram_196.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,5.0,False
537,diagram_196.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,3.0,False
538,diagram_196.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,3.0,True
539,diagram_196.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,2.0,True
540,diagram_197.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,1.0,False
541,diagram_197.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,5.0,False
542,diagram_197.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.,3.0,4.0,False
543,diagram_197.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,4.0,False
544,diagram_197.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
545,diagram_198.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,1.0,False
546,diagram_198.png,How many external legs are there in the diagram?,There are four external legs in the diagram.,4.0,5.0,False
547,diagram_198.png,How many internal edges are there in the diagram?,There are four internal edges in the diagram.,4.0,4.0,True
548,diagram_198.png,How many interaction vertices are there in the diagram?,There are four interaction vertices in the diagram.,4.0,4.0,True
549,diagram_198.png,How many different kinds of particles are there in the diagram?,"There are three different kinds of particles in the diagram: Z, G, and Zg.",3.0,3.0,True
550,diagram_199.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,1.0,False
551,diagram_199.png,How many external legs are there in the diagram?,There are four external legs in the diagram.,4.0,5.0,False
552,diagram_199.png,How many internal edges are there in the diagram?,There are four internal edges in the diagram.,4.0,3.0,False
553,diagram_199.png,How many interaction vertices are there in the diagram?,There are four interaction vertices in the diagram.,4.0,3.0,False
554,diagram_199.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,2.0,False
555,diagram_2.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
556,diagram_2.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,4.0,False
557,diagram_2.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,4.0,False
558,diagram_2.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,4.0,False
559,diagram_2.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,3.0,False
560,diagram_20.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
561,diagram_20.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,5.0,False
562,diagram_20.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.,3.0,5.0,False
563,diagram_20.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,5.0,False
564,diagram_20.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,3.0,False
565,diagram_200.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
566,diagram_200.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,5.0,False
567,diagram_200.png,How many internal edges are there in the diagram?,There are 10 internal edges in the diagram.,10.0,5.0,False
568,diagram_200.png,How many interaction vertices are there in the diagram?,There are 12 interaction vertices in the diagram.,12.0,5.0,False
569,diagram_200.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram: electrons and photons.,2.0,4.0,False
570,diagram_201.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
571,diagram_201.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,4.0,False
572,diagram_201.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,4.0,False
573,diagram_201.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,4.0,False
574,diagram_201.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,3.0,False
575,diagram_202.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
576,diagram_202.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,4.0,False
577,diagram_202.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,4.0,False
578,diagram_202.png,How many interaction vertices are there in the diagram?,There are two interaction vertices in the diagram.,2.0,4.0,False
579,diagram_202.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,2.0,True
580,diagram_203.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,3.0,False
581,diagram_203.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,2.0,True
582,diagram_203.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,5.0,False
583,diagram_203.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,3.0,True
584,diagram_203.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,1.0,False
585,diagram_204.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,2.0,True
586,diagram_204.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,2.0,True
587,diagram_204.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,4.0,False
588,diagram_204.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,3.0,True
589,diagram_204.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,1.0,False
590,diagram_205.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,3.0,False
591,diagram_205.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,4.0,False
592,diagram_205.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.,3.0,8.0,False
593,diagram_205.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,6.0,False
594,diagram_205.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
595,diagram_206.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,2.0,True
596,diagram_206.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,4.0,False
597,diagram_206.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.,3.0,6.0,False
598,diagram_206.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,5.0,False
599,diagram_206.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
600,diagram_207.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,1.0,False
601,diagram_207.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,4.0,False
602,diagram_207.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.,3.0,3.0,True
603,diagram_207.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,3.0,True
604,diagram_207.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram: Z and G.,2.0,3.0,False
605,diagram_208.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,0.0,False
606,diagram_208.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,5.0,False
607,diagram_208.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,2.0,True
608,diagram_208.png,How many interaction vertices are there in the diagram?,There are two interaction vertices in the diagram.,2.0,3.0,False
609,diagram_208.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,2.0,True
610,diagram_209.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,2.0,False
611,diagram_209.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,5.0,False
612,diagram_209.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.,3.0,8.0,False
613,diagram_209.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,7.0,False
614,diagram_209.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
615,diagram_21.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,2.0,True
616,diagram_21.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,2.0,True
617,diagram_21.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,4.0,False
618,diagram_21.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,3.0,True
619,diagram_21.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,3.0,False
620,diagram_210.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,1.0,False
621,diagram_210.png,How many external legs are there in the diagram?,There are four external legs in the diagram.,4.0,4.0,True
622,diagram_210.png,How many internal edges are there in the diagram?,There are 12 internal edges in the diagram.,12.0,4.0,False
623,diagram_210.png,How many interaction vertices are there in the diagram?,There are four interaction vertices in the diagram.,4.0,4.0,True
624,diagram_210.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
625,diagram_211.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
626,diagram_211.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,4.0,False
627,diagram_211.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,2.0,True
628,diagram_211.png,How many interaction vertices are there in the diagram?,There are two interaction vertices in the diagram.,2.0,2.0,True
629,diagram_211.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,1.0,False
630,diagram_212.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,2.0,False
631,diagram_212.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,4.0,False
632,diagram_212.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.,3.0,7.0,False
633,diagram_212.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,6.0,False
634,diagram_212.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
635,diagram_213.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,3.0,True
636,diagram_213.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,3.0,True
637,diagram_213.png,How many internal edges are there in the diagram?,There are 12 internal edges in the diagram.,12.0,9.0,False
638,diagram_213.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,7.0,False
639,diagram_213.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
640,diagram_214.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
641,diagram_214.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,5.0,False
642,diagram_214.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,4.0,False
643,diagram_214.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,4.0,False
644,diagram_214.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,5.0,False
645,diagram_215.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.,3.0,1.0,False
646,diagram_215.png,How many external legs are there in the diagram?,There are three external legs in the diagram.,3.0,4.0,False
647,diagram_215.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.,3.0,4.0,False
648,diagram_215.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,4.0,False
649,diagram_215.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram: electrons and photons.,2.0,3.0,False
650,diagram_216.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
651,diagram_216.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,5.0,False
652,diagram_216.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,5.0,False
653,diagram_216.png,How many interaction vertices are there in the diagram?,There are two interaction vertices in the diagram.,2.0,5.0,False
654,diagram_216.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.,2.0,3.0,False
655,diagram_217.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,2.0,True
656,diagram_217.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,4.0,False
657,diagram_217.png,How many internal edges are there in the diagram?,There are two internal edges in the diagram.,2.0,4.0,False
658,diagram_217.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.,3.0,3.0,True
659,diagram_217.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.,3.0,1.0,False
660,diagram_218.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,1.0,False
661,diagram_218.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,5.0,False
662,diagram_218.png,How many internal edges are there in the diagram?,There are four internal edges in the diagram.,4.0,4.0,True
663,diagram_218.png,How many interaction vertices are there in the diagram?,There are four interaction vertices in the diagram.,4.0,4.0,True
664,diagram_218.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram: Z and G.,2.0,2.0,True
665,diagram_219.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.,2.0,0.0,False
666,diagram_219.png,How many external legs are there in the diagram?,There are two external legs in the diagram.,2.0,5.0,False
