,image,text
497,feynman2.jpg,Does this image show a Feynman diagram(s)?
498,Feynman_diagrams_DD.jpg,What is the content of this image?
499,Feynman_diagrams_DD.jpg,Does this image show a Feynman diagram(s)?
500,diagrams_real.jpg,What is the content of this image?
501,diagrams_real.jpg,Does this image show a Feynman diagram(s)?
502,zzdiagram.jpg,What is the content of this image?
503,zzdiagram.jpg,Does this image show a Feynman diagram(s)?
504,MesonBdecay.jpg,What is the content of this image?
505,MesonBdecay.jpg,Does this image show a Feynman diagram(s)?
506,SingleCusto_graph.jpg,What is the content of this image?
507,SingleCusto_graph.jpg,Does this image show a Feynman diagram(s)?
508,wwbg.jpg,What is the content of this image?
509,wwbg.jpg,Does this image show a Feynman diagram(s)?
510,twoloopdiagrams.jpg,What is the content of this image?
511,twoloopdiagrams.jpg,Does this image show a Feynman diagram(s)?
512,feynmanfigure.jpg,What is the content of this image?
513,feynmanfigure.jpg,Does this image show a Feynman diagram(s)?
514,strong1.jpg,What is the content of this image?
515,strong1.jpg,Does this image show a Feynman diagram(s)?
516,Susc.jpg,What is the content of this image?
517,Susc.jpg,Does this image show a Feynman diagram(s)?
518,d1.jpg,What is the content of this image?
519,d1.jpg,Does this image show a Feynman diagram(s)?
520,zzz-2loop.jpg,What is the content of this image?
521,zzz-2loop.jpg,Does this image show a Feynman diagram(s)?
522,fig_1.jpg,What is the content of this image?
523,fig_1.jpg,Does this image show a Feynman diagram(s)?
524,1loopexpand.jpg,What is the content of this image?
525,1loopexpand.jpg,Does this image show a Feynman diagram(s)?
526,Wbbd.jpg,What is the content of this image?
527,Wbbd.jpg,Does this image show a Feynman diagram(s)?
528,Feynmandiags.jpg,What is the content of this image?
529,Feynmandiags.jpg,Does this image show a Feynman diagram(s)?
530,mesonmix.jpg,What is the content of this image?
531,mesonmix.jpg,Does this image show a Feynman diagram(s)?
532,XXff.jpg,What is the content of this image?
533,XXff.jpg,Does this image show a Feynman diagram(s)?
534,Diagram-3.jpg,What is the content of this image?
535,Diagram-3.jpg,Does this image show a Feynman diagram(s)?
536,Diagramme_Tensorstrom.jpg,What is the content of this image?
537,Diagramme_Tensorstrom.jpg,Does this image show a Feynman diagram(s)?
538,LP-Fig3.jpg,What is the content of this image?
539,LP-Fig3.jpg,Does this image show a Feynman diagram(s)?
540,zp70v3fig2.jpg,What is the content of this image?
541,zp70v3fig2.jpg,Does this image show a Feynman diagram(s)?
542,WMDMGDiagrams.jpg,What is the content of this image?
543,WMDMGDiagrams.jpg,Does this image show a Feynman diagram(s)?
544,sixVs.jpg,What is the content of this image?
545,sixVs.jpg,Does this image show a Feynman diagram(s)?
546,super-diags.jpg,What is the content of this image?
547,super-diags.jpg,Does this image show a Feynman diagram(s)?
548,SUSYEW.jpg,What is the content of this image?
549,SUSYEW.jpg,Does this image show a Feynman diagram(s)?
550,Y4630.jpg,What is the content of this image?
551,Y4630.jpg,Does this image show a Feynman diagram(s)?
552,ZZ1_and_2.jpg,What is the content of this image?
553,ZZ1_and_2.jpg,Does this image show a Feynman diagram(s)?
554,WW-feynman.jpg,What is the content of this image?
555,WW-feynman.jpg,Does this image show a Feynman diagram(s)?
556,1loop_umdm.jpg,What is the content of this image?
557,1loop_umdm.jpg,Does this image show a Feynman diagram(s)?
558,x1.jpg,What is the content of this image?
559,x1.jpg,Does this image show a Feynman diagram(s)?
560,1a.jpg,What is the content of this image?
561,1a.jpg,Does this image show a Feynman diagram(s)?
562,sloops.jpg,What is the content of this image?
563,sloops.jpg,Does this image show a Feynman diagram(s)?
564,Zhdiagrams.jpg,What is the content of this image?
565,Zhdiagrams.jpg,Does this image show a Feynman diagram(s)?
566,1loop_d_feynman_diagram.jpg,What is the content of this image?
567,1loop_d_feynman_diagram.jpg,Does this image show a Feynman diagram(s)?
568,LR-gauge-boxes.jpg,What is the content of this image?
569,LR-gauge-boxes.jpg,Does this image show a Feynman diagram(s)?
570,sub2ph2.jpg,What is the content of this image?
571,sub2ph2.jpg,Does this image show a Feynman diagram(s)?
572,singles.jpg,What is the content of this image?
573,singles.jpg,Does this image show a Feynman diagram(s)?
574,LQ_pair_production.jpg,What is the content of this image?
575,LQ_pair_production.jpg,Does this image show a Feynman diagram(s)?
576,top_pingos.jpg,What is the content of this image?
577,top_pingos.jpg,Does this image show a Feynman diagram(s)?
578,Ward_qqgg_inf_c.jpg,What is the content of this image?
579,Ward_qqgg_inf_c.jpg,Does this image show a Feynman diagram(s)?
580,stau2stau1h.jpg,What is the content of this image?
581,stau2stau1h.jpg,Does this image show a Feynman diagram(s)?
582,w2j.jpg,What is the content of this image?
583,w2j.jpg,Does this image show a Feynman diagram(s)?
584,zy1_decayed.jpg,What is the content of this image?
585,zy1_decayed.jpg,Does this image show a Feynman diagram(s)?
586,diagrams_graviton.jpg,What is the content of this image?
587,diagrams_graviton.jpg,Does this image show a Feynman diagram(s)?
588,Zhhdiagrams.jpg,What is the content of this image?
589,Zhhdiagrams.jpg,Does this image show a Feynman diagram(s)?
590,tbH-prod.jpg,What is the content of this image?
591,tbH-prod.jpg,Does this image show a Feynman diagram(s)?
592,cp_vert_loop_5d.jpg,What is the content of this image?
593,cp_vert_loop_5d.jpg,Does this image show a Feynman diagram(s)?
594,lsm03.jpg,What is the content of this image?
595,lsm03.jpg,Does this image show a Feynman diagram(s)?
